id__,country,regio,s3,anni,area,s5,q3ter,q4__4,q4__5,q4__6,q4__7,q4__8,q4__9,q4__10,q5__4,q5__5,q5__6,q5__7,q5__8,q5__9,q5__10,eta,stile,generation,res_acq,freq_past,freq_dol,freq_bis,freq_mer,freq_caf,freq_te,freq_cioc,cam_past,cam_dol,cam_bis,cam_mer,cam_caf,cam_te,cam_cioc
915,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Maschio,45,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",raro,raro,2-3/mese,2-3/mese,raro,1/mese,1/mese,Uguale,Uguale,Poco -,Uguale,Uguale,Poco +,Poco -,45-54,Industriariani,Gen X,L'intervistato,0.0,0.0,2.5,2.5,0.0,1.0,1.0,0,0,-1,0,0,1,-1
916,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,68,,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,raro,2-3/mese,raro,1/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salubristi,Boomer,L'intervistato,0.0,0.0,0.0,2.5,0.0,1.0,1.0,0,0,0,0,0,0,0
920,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,66,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",raro,1/mese,raro,raro,raro,raro,raro,Uguale,Poco +,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Industriariani,Boomer,L'intervistato,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
922,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,48,,Solo io,Nessuno di questi,raro,raro,raro,raro,1/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Nessuno di questi,Gen X,L'intervistato,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
923,USA,"West North Central (Iowa, Kansas, Minnesota, Missouri, Nebraska, North Dakota, and South Dakota)",Femmina,45,,Principalmente io e occasionalmente altri,ETICISTI: acquistano e consumano secondo i principi etici in cui credono. Sono inclusi i principi di non violenza nei co,raro,raro,raro,raro,raro,raro,raro,Uguale,Uguale,Poco -,Molto -,Poco -,Uguale,Poco -,45-54,Eticisti,Gen X,Altri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,-1,-1,0,-1
924,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Femmina,62,,Solo io,Nessuno di questi,2-3/mese,raro,2-3/mese,1/sett,1/mese,raro,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Nessuno di questi,Boomer,L'intervistato,2.5,0.0,2.5,4.0,1.0,0.0,1.0,0,0,0,0,0,0,0
927,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Maschio,24,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/mese,1/mese,1/mese,1/mese,raro,1/mese,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,20-24,Ristoriani,Gen Z,L'intervistato,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0
928,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Femmina,57,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3/mese,2-3/mese,2-3/mese,2-3/mese,1/mese,2-3/mese,2-3/mese,Uguale,Molto -,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Salutisti,Gen X,L'intervistato,2.5,2.5,2.5,2.5,1.0,2.5,2.5,0,-1,0,0,0,0,0
929,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Femmina,26,,Solo io,"EDONISTI: persone che ricercano l’esperienza gustativa nel consumo alimentare, non si accontentano di sfamarsi per neces",1/sett,ogni giorno,2-3/sett,1/sett,ogni giorno,2-3/sett,ogni giorno,Poco +,Molto +,Poco +,Poco +,Molto +,Poco +,Poco +,25-34,Edonisti,Gen Z,L'intervistato,4.0,30.0,10.0,4.0,30.0,10.0,30.0,1,1,1,1,1,1,1
930,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,38,,Principalmente io e occasionalmente altri,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/sett,2-3/mese,2-3/mese,1/mese,1/mese,1/mese,1/sett,Poco +,Poco +,Molto -,Molto -,Poco +,Poco +,Uguale,35-44,Ristoriani,Gen Y,Altri,10.0,2.5,2.5,1.0,1.0,1.0,4.0,1,1,-1,-1,1,1,0
932,USA,"West North Central (Iowa, Kansas, Minnesota, Missouri, Nebraska, North Dakota, and South Dakota)",Maschio,70,,Principalmente io e occasionalmente altri,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",raro,raro,raro,1/mese,2-3/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Industriariani,Boomer,Altri,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0,0,0,0,0,0,0
933,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Femmina,22,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/sett,ogni giorno,ogni giorno,2-3/sett,2-3/sett,2-3/sett,2-3/sett,Poco +,Molto +,Molto +,Molto +,Molto +,Molto +,Poco +,20-24,Ristoriani,Gen Z,L'intervistato,10.0,30.0,30.0,10.0,10.0,10.0,10.0,1,1,1,1,1,1,1
934,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,45,,Solo io,Nessuno di questi,raro,raro,2-3/mese,2-3/mese,1/sett,raro,raro,Molto -,Poco -,Poco -,Poco -,Uguale,Poco -,Molto -,45-54,Nessuno di questi,Gen X,L'intervistato,0.0,0.0,2.5,2.5,4.0,0.0,0.0,-1,-1,-1,-1,0,-1,-1
935,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,57,,Io e qualcun altro in egual misura,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",raro,raro,1/mese,1/sett,1/mese,1/mese,raro,Poco +,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Esterofili,Gen X,L'intervistato,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1,0,0,0,0,0,0
937,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,35,,Solo io,Nessuno di questi,raro,raro,raro,raro,raro,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Nessuno di questi,Gen Y,L'intervistato,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0,0,0,0,0,0,0
938,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Maschio,31,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3/sett,ogni giorno,raro,1/sett,2-3/sett,ogni giorno,2-3/sett,Molto -,Poco +,Molto -,Poco +,Molto -,Molto -,Molto -,25-34,Salutisti,Gen Y,L'intervistato,10.0,30.0,0.0,4.0,10.0,30.0,10.0,-1,1,-1,1,-1,-1,-1
939,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,35,,Io e qualcun altro in egual misura,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",raro,raro,raro,raro,raro,raro,raro,Molto -,Molto -,Molto -,Molto -,Molto -,Molto -,Molto -,35-44,Salutisti,Gen Y,L'intervistato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1
940,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,38,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/mese,1/mese,1/mese,1/mese,1/mese,raro,raro,Poco -,Molto -,Poco -,Poco -,Poco -,Poco -,Poco -,35-44,Ristoriani,Gen Y,L'intervistato,2.5,1.0,1.0,1.0,1.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1
941,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,23,,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,1/mese,2-3/mese,2-3/mese,1/mese,1/mese,2-3/mese,Uguale,Poco +,Uguale,Uguale,Uguale,Uguale,Uguale,20-24,Territorialisti,Gen Z,L'intervistato,4.0,1.0,2.5,2.5,1.0,1.0,2.5,0,1,0,0,0,0,0
942,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,61,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",raro,raro,raro,1/mese,raro,raro,1/mese,Molto -,Molto -,Molto -,Uguale,Molto -,Molto -,Molto -,55-64,Salutisti,Boomer,L'intervistato,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1,-1,-1,0,-1,-1,-1
947,USA,"West North Central (Iowa, Kansas, Minnesota, Missouri, Nebraska, North Dakota, and South Dakota)",Maschio,34,,Solo io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,raro,2-3/sett,ogni giorno,raro,raro,2-3/sett,2-3/sett,Uguale,Molto -,Poco +,Molto -,Uguale,Molto +,Poco -,25-34,Sregolati,Gen Y,L'intervistato,0.0,10.0,30.0,0.0,0.0,10.0,10.0,0,-1,1,-1,0,1,-1
948,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Maschio,70,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/mese,1/mese,1/mese,1/mese,1/mese,1/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salutisti,Boomer,L'intervistato,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
949,USA,"Pacific (Alaska, California, Hawaii, Oregon, and Washington)",Femmina,46,,Soprattutto io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,raro,raro,2-3/mese,1/sett,2-3/mese,1/mese,2-3/mese,Poco -,Poco -,Poco -,Poco -,Poco -,Poco -,Poco -,45-54,Sregolati,Gen X,L'intervistato,0.0,0.0,2.5,4.0,2.5,1.0,2.5,-1,-1,-1,-1,-1,-1,-1
951,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,70,,Soprattutto altri membri della famiglia,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",raro,raro,raro,raro,1/mese,2-3/mese,raro,Molto -,Uguale,Uguale,Uguale,Uguale,Molto -,Poco -,65-70,Industriariani,Boomer,Altri,0.0,0.0,0.0,0.0,1.0,2.5,0.0,-1,0,0,0,0,-1,-1
953,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Maschio,35,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,2-3/mese,1/sett,1/sett,ogni giorno,raro,2-3/mese,Poco +,Uguale,Uguale,Poco +,Poco +,Uguale,Uguale,35-44,Salutisti,Gen Y,L'intervistato,4.0,2.5,4.0,4.0,30.0,0.0,2.5,1,0,0,1,1,0,0
955,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Maschio,61,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,raro,1/sett,1/sett,2-3/mese,raro,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Territorialisti,Boomer,L'intervistato,4.0,0.0,4.0,4.0,2.5,0.0,4.0,0,0,0,0,0,0,0
956,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,47,,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,raro,raro,1/sett,raro,raro,raro,Poco -,Molto -,Molto -,Poco -,Molto -,Uguale,Molto -,45-54,Territorialisti,Gen X,L'intervistato,1.0,0.0,0.0,4.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0,-1
960,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,28,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/sett,1/sett,1/sett,2-3/sett,1/sett,2-3/sett,1/sett,Uguale,Uguale,Uguale,Poco -,Uguale,Uguale,Uguale,25-34,Industriariani,Gen Y,L'intervistato,4.0,4.0,4.0,10.0,4.0,10.0,4.0,0,0,0,-1,0,0,0
961,USA,"Pacific (Alaska, California, Hawaii, Oregon, and Washington)",Femmina,66,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,1/mese,1/mese,1/mese,raro,raro,Poco -,Uguale,Uguale,Poco -,Uguale,Uguale,Poco -,65-70,Territorialisti,Boomer,L'intervistato,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1,0,0,-1,0,0,-1
963,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,32,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/sett,1/sett,2-3/sett,2-3/sett,ogni giorno,ogni giorno,ogni giorno,Poco -,Poco +,Uguale,Uguale,Molto +,Uguale,Uguale,25-34,Territorialisti,Gen Y,L'intervistato,10.0,4.0,10.0,10.0,30.0,30.0,30.0,-1,1,0,0,1,0,0
964,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,48,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/sett,raro,1/sett,1/sett,1/sett,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Industriariani,Gen X,L'intervistato,4.0,0.0,4.0,4.0,4.0,2.5,2.5,0,0,0,0,0,0,0
966,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Maschio,55,,Principalmente io e occasionalmente altri,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3/sett,raro,2-3/sett,ogni giorno,raro,raro,2-3/sett,Molto -,Molto -,Molto +,Molto -,Uguale,Poco +,Molto +,55-64,Salutisti,Gen X,Altri,10.0,0.0,10.0,30.0,0.0,0.0,10.0,-1,-1,1,-1,0,1,1
969,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,24,,Soprattutto altri membri della famiglia,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,1/mese,raro,raro,1/sett,1/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,20-24,Sregolati,Gen Z,Altri,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0
970,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,70,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",raro,raro,raro,raro,1/sett,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salutisti,Boomer,L'intervistato,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0
973,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Maschio,33,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,Molto +,Molto +,Molto +,Molto +,Molto +,Molto +,Molto +,25-34,Salutisti,Gen Y,L'intervistato,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1,1,1,1,1,1,1
974,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,40,,Solo io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",raro,raro,1/sett,raro,raro,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Poco +,35-44,Esterofili,Gen Y,L'intervistato,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
975,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,52,,Soprattutto io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/mese,2-3/mese,raro,2-3/sett,2-3/sett,raro,1/mese,Poco -,Molto -,Molto -,Poco -,Poco -,Poco +,Molto -,45-54,Ristoriani,Gen X,L'intervistato,2.5,2.5,0.0,10.0,10.0,0.0,1.0,-1,-1,-1,-1,-1,1,-1
977,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,34,,Io e qualcun altro in egual misura,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,Poco +,Poco +,Poco +,Poco +,Poco +,Poco +,Poco +,25-34,Ristoriani,Gen Y,L'intervistato,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,1,1,1,1
979,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Maschio,36,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,Molto +,Molto +,Molto +,Molto +,Molto +,Molto +,Molto +,35-44,Ristoriani,Gen Y,L'intervistato,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1,1,1,1,1,1,1
980,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Maschio,44,,Principalmente io e occasionalmente altri,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/mese,2-3/mese,1/mese,2-3/mese,1/mese,1/mese,1/mese,Uguale,Uguale,Poco -,Uguale,Poco +,Poco +,Poco -,35-44,Ristoriani,Gen X,Altri,2.5,2.5,1.0,2.5,1.0,1.0,1.0,0,0,-1,0,1,1,-1
981,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Femmina,64,,Soprattutto io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",raro,raro,1/mese,2-3/mese,1/mese,2-3/mese,1/sett,Molto -,Molto -,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Esterofili,Boomer,L'intervistato,0.0,0.0,1.0,2.5,1.0,2.5,4.0,-1,-1,0,0,0,0,0
982,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Maschio,47,,Soprattutto io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",raro,raro,ogni giorno,ogni giorno,1/mese,2-3/mese,2-3/sett,Molto +,Poco +,Molto +,Poco +,Poco +,Molto +,Poco +,45-54,Ristoriani,Gen X,L'intervistato,0.0,0.0,30.0,30.0,1.0,2.5,10.0,1,1,1,1,1,1,1
983,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,63,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,raro,2-3/sett,2-3/sett,1/sett,2-3/mese,1/sett,Uguale,Uguale,Uguale,Poco +,Poco -,Uguale,Uguale,55-64,Territorialisti,Boomer,L'intervistato,4.0,0.0,10.0,10.0,4.0,2.5,4.0,0,0,0,1,-1,0,0
984,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Maschio,38,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,Molto +,Molto +,Molto +,Molto +,Molto +,Molto +,Molto +,35-44,Salutisti,Gen Y,L'intervistato,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,1,1,1,1
987,USA,"New England (Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, and Vermont)",Femmina,68,,Io e qualcun altro in egual misura,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",1/mese,raro,raro,raro,1/mese,raro,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Poco +,65-70,Esterofili,Boomer,L'intervistato,1.0,0.0,0.0,0.0,1.0,0.0,2.5,0,0,0,0,0,0,1
988,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,22,,Solo io,Nessuno di questi,raro,raro,raro,raro,raro,raro,raro,Poco -,Poco +,Uguale,Uguale,Poco +,Poco -,Uguale,20-24,Nessuno di questi,Gen Z,L'intervistato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,-1,0
989,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Femmina,57,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,raro,2-3/mese,1/sett,raro,raro,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Poco +,55-64,Salutisti,Gen X,L'intervistato,4.0,0.0,2.5,4.0,0.0,0.0,4.0,0,0,0,0,0,0,1
990,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Maschio,30,,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",2-3/mese,raro,2-3/mese,1/sett,2-3/mese,1/sett,2-3/mese,Poco +,Poco -,Molto +,Poco -,Molto +,Poco +,Poco +,25-34,Essenzialisti,Gen Y,L'intervistato,2.5,0.0,2.5,4.0,2.5,4.0,2.5,1,-1,1,-1,1,1,1
991,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Maschio,47,,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,raro,raro,1/sett,raro,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Territorialisti,Gen X,L'intervistato,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0,0,0,0,0,0,0
992,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,61,,Soprattutto io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",1/sett,raro,1/sett,1/sett,1/sett,1/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Esterofili,Boomer,L'intervistato,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0
995,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,28,,Soprattutto io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/mese,2-3/mese,1/sett,1/sett,2-3/mese,2-3/sett,1/mese,Poco +,Poco +,Uguale,Uguale,Poco +,Uguale,Uguale,25-34,Ristoriani,Gen Y,L'intervistato,2.5,2.5,4.0,4.0,2.5,10.0,1.0,1,1,0,0,1,0,0
996,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,22,,Io e qualcun altro in egual misura,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",raro,raro,raro,2-3/sett,ogni giorno,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,20-24,Industriariani,Gen Z,L'intervistato,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0,0,0,0,0,0,0
997,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Maschio,23,,Soprattutto io,ETICISTI: acquistano e consumano secondo i principi etici in cui credono. Sono inclusi i principi di non violenza nei co,2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,Poco +,Poco +,Uguale,Poco +,Poco +,Poco +,Uguale,20-24,Eticisti,Gen Z,L'intervistato,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1,1,0,1,1,1,0
998,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,49,,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,raro,1/mese,1/sett,2-3/mese,1/mese,1/sett,Poco -,Uguale,Poco -,Poco +,Molto +,Uguale,Uguale,45-54,Territorialisti,Gen X,L'intervistato,4.0,0.0,1.0,4.0,2.5,1.0,4.0,-1,0,-1,1,1,0,0
999,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,24,,Soprattutto altri membri della famiglia,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",raro,raro,raro,raro,raro,raro,raro,Molto -,Molto -,Molto -,Molto -,Molto -,Molto -,Molto -,20-24,Industriariani,Gen Z,Altri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1
1001,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Maschio,63,,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,raro,1/sett,2-3/sett,1/sett,ogni giorno,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Territorialisti,Boomer,L'intervistato,1.0,0.0,4.0,10.0,4.0,30.0,4.0,0,0,0,0,0,0,0
